entry_timestamp,exit_timestamp,direction,probability_up,threshold,entry_price,exit_price,position_size,pnl,return_pct,equity_after,risk_amount,expected_pnl
2024-11-25 19:30:00+00:00,2024-11-27 14:30:00+00:00,short,0.38402425742567964,0.4,136.72500610351562,132.78798487182468,57,208.8235595105833,0.02088235595105833,10208.823559510583,149.60680680425605,80.77860298430522
2024-11-27 17:30:00+00:00,2024-11-29 14:30:00+00:00,long,0.5770403341113294,0.55,133.65989685058594,136.98001600084302,69,210.643155602358,0.020633440706899275,10419.466715112942,152.72548091182526,67.59642541985752
2024-12-02 16:30:00+00:00,2024-12-04 14:30:00+00:00,short,0.3999395014170397,0.4,139.1649932861328,141.23648716048692,75,-176.23678956947774,-0.016914185187026382,10243.229925543465,155.3620405765578,77.70451824653065
2024-12-04 15:30:00+00:00,2024-12-04 19:30:00+00:00,long,0.5715566704380788,0.55,142.9499969482422,145.58807177176254,87,204.6392101772768,0.019977996360988595,10447.86913572074,153.00833976418062,65.62400329800279
2024-12-09 17:30:00+00:00,2024-12-10 15:30:00+00:00,long,0.5708247071050018,0.55,139.56500244140625,137.67180572253415,82,-178.1307913479032,-0.01704948530977316,10269.738344372838,155.24213094751258,66.29797887366293
2024-12-11 14:30:00+00:00,2024-12-11 18:30:00+00:00,long,0.5595861135358903,0.55,136.2050018310547,139.34468377104346,73,209.31085135184668,0.020381322710771466,10479.049195724685,152.7978544127871,60.96103935589869
2024-12-12 16:30:00+00:00,2024-12-13 15:30:00+00:00,long,0.5712544108221477,0.55,137.37010192871094,135.3314279721936,77,-178.1328903488558,-0.016998955441637938,10300.91630537583,156.9778946518343,67.20789215175262
2024-12-16 14:30:00+00:00,2024-12-17 14:30:00+00:00,long,0.5679573405822055,0.55,132.29010009765625,130.054839587147,69,-172.48900903861477,-0.016745016067026622,10128.427296337215,154.2329752251382,64.7614008722385
2024-12-17 15:30:00+00:00,2024-12-18 14:30:00+00:00,long,0.5948408408812066,0.55,128.99000549316406,132.44316825406312,65,207.6868787443277,0.020505343294455435,10336.114175081542,149.63705297229268,72.88852307026791
2024-12-18 18:30:00+00:00,2024-12-18 19:30:00+00:00,long,0.5537476521178101,0.55,133.8699951171875,131.39873868923308,62,-169.817777927705,-0.016429557089946263,10166.296397153837,153.21789853317375,58.89223040475079
2024-12-19 15:30:00+00:00,2024-12-20 14:30:00+00:00,long,0.56736764877629,0.55,133.14990234375,130.12622398966067,50,-164.49890793884134,-0.01618080975731679,10001.797489214996,151.18391770446635,63.25824209746163
2024-12-27 14:30:00+00:00,2024-12-30 16:30:00+00:00,long,0.5619055420434618,0.55,135.639892578125,138.98922135042991,67,206.22928213896054,0.020619221930991798,10208.026771353956,149.6033518296189,60.55402942373293
2024-12-31 14:30:00+00:00,2024-12-31 15:30:00+00:00,long,0.5652472548041753,0.55,137.47000122070312,135.31508048354493,71,-172.52011251157154,-0.01690043691849459,10035.506658842385,152.9993723382317,63.20681566413663
2025-01-02 14:30:00+00:00,2025-01-03 14:30:00+00:00,long,0.561261774615058,0.55,136.97999572753906,140.49631907391847,64,207.51125471515715,0.020677705846801158,10243.017913557542,150.0297961121887,60.485177915467204
2025-01-03 17:30:00+00:00,2025-01-06 14:30:00+00:00,long,0.5569169649633603,0.55,144.49530029296875,148.08276212726994,64,211.10215895777645,0.020609371255551946,10454.120072515318,153.06503826351764,60.04625311577951
2025-01-06 15:30:00+00:00,2025-01-06 20:30:00+00:00,long,0.5563612415054336,0.55,151.8887939453125,149.35522840153908,61,-173.07793103150678,-0.016555954000044625,10281.042141483811,154.54749817017864,60.41309671361968
2025-01-07 14:30:00+00:00,2025-01-07 15:30:00+00:00,long,0.6209735205877023,0.55,143.6580047607422,140.52059396292728,49,-167.81161355948325,-0.016322432225266983,10113.230527924328,153.7331290929305,84.92737691657143
2025-01-07 16:30:00+00:00,2025-01-10 14:30:00+00:00,long,0.5609812748968284,0.55,141.4290008544922,137.6581159448658,40,-162.14971645341436,-0.016033424335151043,9951.080811470914,150.835396385055,60.70418602408651
2025-01-13 15:30:00+00:00,2025-01-14 14:30:00+00:00,long,0.5505314604326547,0.55,131.63499450683594,136.2995224019882,48,211.26037949465297,0.021229892862605102,10162.341190965568,149.26489264487236,56.172655702890125
2025-01-15 14:30:00+00:00,2025-01-16 14:30:00+00:00,long,0.5824860931600012,0.55,134.1999969482422,138.0887580898076,58,209.98094656479856,0.020662654659880333,10372.322137530366,150.36543080719753,68.59900003581491
2025-01-16 15:30:00+00:00,2025-01-21 14:30:00+00:00,long,0.571847167437154,0.55,135.24000549316406,138.6613431591866,68,214.25832054246226,0.020656736042472822,10586.580458072827,155.10064085968838,66.63401449856191
2025-01-21 17:30:00+00:00,2025-01-22 14:30:00+00:00,long,0.5732353553582205,0.55,141.57960510253906,144.7189941603899,75,214.2172385734328,0.020234790584345942,10800.79769664626,156.96945289254103,67.98164738056197
2025-01-27 16:30:00+00:00,2025-01-28 16:30:00+00:00,long,0.5543010704928923,0.55,119.76000213623048,125.84618836204466,39,228.0199826401268,0.02111140205051049,11028.817679286387,158.2408418711687,61.04182824104457
2025-01-29 14:30:00+00:00,2025-01-30 14:30:00+00:00,long,0.6376133037326734,0.55,124.0,120.01113791474398,41,-173.7113454954967,-0.015750677048705784,10855.10633379089,163.54334549549668,97.1501865666975
2025-01-30 15:30:00+00:00,2025-01-30 20:30:00+00:00,long,0.5604106599942499,0.55,119.05470275878906,124.68375568311541,43,231.81057130877699,0.021354979323157178,11086.916905099668,161.36618383068856,64.71214012258551
2025-01-31 14:30:00+00:00,2025-01-31 18:30:00+00:00,long,0.5957577663029887,0.55,126.18599700927734,122.60435858389874,46,-176.3644792922691,-0.01590744124826501,10910.552425807398,164.7553675674156,80.63035685356286
2025-02-03 18:30:00+00:00,2025-02-05 14:30:00+00:00,long,0.5659482715294112,0.55,117.6447982788086,122.76286741662646,47,229.49063843923184,0.02103382390578167,11140.04306424663,160.36616631829324,66.5312202807971
2025-02-06 16:30:00+00:00,2025-02-06 19:30:00+00:00,long,0.5509268893366548,0.55,127.73529815673828,125.22301038932169,66,-182.6720520061847,-0.01639778688041708,10957.371012240446,165.81099264949526,62.56334334602815
2025-02-10 14:30:00+00:00,2025-02-11 16:30:00+00:00,long,0.5573994558362987,0.55,134.41000366210938,131.88257203238896,65,-181.75635640790094,-0.016587588045057656,10775.614655832545,164.2830559318267,64.64515901698438
2025-02-13 14:30:00+00:00,2025-02-14 14:30:00+00:00,long,0.5531231605346028,0.55,134.5500030517578,137.71093893990198,76,219.77952703508947,0.0203960083999597,10995.394182867634,160.15408499930516,61.308249169052544
2025-02-14 19:30:00+00:00,2025-02-18 14:30:00+00:00,long,0.5510412606237998,0.55,138.36509704589844,141.23331229090948,86,222.86771437905523,0.020269188232133993,11218.26189724669,164.4443407139657,62.09470130971755
2025-02-18 15:30:00+00:00,2025-02-18 20:30:00+00:00,long,0.5567763703070093,0.55,141.19500732421875,138.99307434912217,76,-188.8085472206215,-0.016830463484451275,11029.453350026068,167.34690610734026,65.59010130404174
2025-02-25 16:30:00+00:00,2025-02-26 15:30:00+00:00,long,0.5520811891064344,0.55,128.52499389648438,133.03094629458886,55,233.6896325671333,0.021187780132963796,11263.142982593201,165.21825459716518,62.816471553066265
2025-02-26 20:30:00+00:00,2025-02-27 14:30:00+00:00,long,0.5628522346873506,0.55,131.52000427246094,128.42500049751698,54,-181.3343643083997,-0.016099801324430108,11081.808618284802,167.13020384697393,68.04381795058035
2025-02-27 15:30:00+00:00,2025-02-27 19:30:00+00:00,long,0.5560245885654975,0.55,126.27999877929688,122.53554056987305,44,-175.86880110722646,-0.015870044968746874,10905.939817177576,164.75616121464833,64.26503066786572
2025-02-27 20:30:00+00:00,2025-03-03 17:30:00+00:00,long,0.5552414083168162,0.55,120.01000213623048,116.29882539193835,44,-173.8526569368421,-0.015941098140209126,10732.087160240733,163.2917767488538,63.374113472618035
2025-03-03 18:30:00+00:00,2025-03-04 14:30:00+00:00,long,0.5500941698759015,0.55,116.04499816894533,112.22202421936069,42,-170.31268572874612,-0.015869484023546244,10561.774474511987,160.5649058825547,60.24964064911076
2025-03-04 15:30:00+00:00,2025-03-04 18:30:00+00:00,long,0.5535471258811001,0.55,111.83000183105467,117.87791344280933,39,227.14581271560934,0.02150640626381153,10788.920287227596,157.24570190562127,60.361563961910946
2025-03-04 19:30:00+00:00,2025-03-05 14:30:00+00:00,long,0.5581037513649446,0.55,118.88999938964844,114.92330980742712,40,-168.1787832400247,-0.01558810138203748,10620.741503987572,158.66758328885282,62.71485034494357
2025-03-05 16:30:00+00:00,2025-03-06 14:30:00+00:00,long,0.5533732464476561,0.55,116.56310272216795,112.63399914793584,40,-166.48919118705805,-0.01567585381157704,10454.252312800514,157.16414296928463,60.26193708090686
2025-03-11 14:30:00+00:00,2025-03-12 13:30:00+00:00,long,0.5604882217507371,0.55,108.8949966430664,114.04020212519556,45,221.73369699793608,0.02120990486583516,10675.986009798451,154.3561644638747,61.9308658776789
2025-04-07 13:30:00+00:00,2025-04-08 13:30:00+00:00,long,0.6034871977286322,0.55,93.61000061035156,99.94513395078847,37,227.4727935509997,0.02130695875230864,10903.458803349451,156.26662239744365,79.49564272543532
2025-04-09 16:30:00+00:00,2025-04-09 19:30:00+00:00,long,0.5699410201007926,0.55,106.47000122070312,114.17097581584471,31,232.12907237370564,0.021289489561092077,11135.587875723157,159.15347496625978,67.61675972088038
2025-05-13 13:30:00+00:00,2025-05-14 13:30:00+00:00,long,0.5538739764480595,0.55,129.21499633789062,132.40934177247658,78,229.00140446899354,0.0205648239702048,11364.58928019215,166.10596259846892,63.898462441897635
2025-05-19 13:30:00+00:00,2025-05-19 15:30:00+00:00,long,0.5500037894621391,0.55,135.28500366210938,133.3354870446439,87,-193.1475363567023,-0.016995558008712882,11171.441743835449,169.60794571949526,63.604586452032706
2025-05-21 16:30:00+00:00,2025-05-21 18:30:00+00:00,long,0.5509245732791185,0.55,133.21499633789062,131.12160718334943,80,-188.78553177735847,-0.016898940719225687,10982.65621205809,167.47113236329596,63.18877297125303
2025-05-30 13:30:00+00:00,2025-05-30 15:30:00+00:00,long,0.5565889597664632,0.55,137.36000061035156,135.03703315750218,70,-181.83812178490604,-0.01655684365183553,10800.818090273184,162.60772169945682,63.65643497728121
2025-06-03 13:30:00+00:00,2025-06-05 18:30:00+00:00,long,0.5508203885795474,0.55,141.3000030517578,139.11419013641952,74,-182.66255618669354,-0.016911918584314706,10618.15553408649,161.7501557350334,60.98805335190009
2025-07-14 13:30:00+00:00,2025-07-15 13:30:00+00:00,long,0.5558034517943313,0.55,163.72000122070312,166.291338816025,92,206.43857854500214,0.019442037544307136,10824.594112631492,157.70870584640681,61.428901872217565
2025-07-22 13:30:00+00:00,2025-07-23 13:30:00+00:00,long,0.5824778961650823,0.55,166.0847930908203,168.8736452265329,87,213.7313818091912,0.019744978849579462,11038.325494440684,161.75342387132847,73.79106121384706
2025-07-24 13:30:00+00:00,2025-07-28 13:30:00+00:00,long,0.5535761673920226,0.55,172.08999633789062,174.90072833279675,88,217.05657619626987,0.01966390430374496,11255.382070636953,164.8962770344924,63.31034561042637
2025-08-01 13:30:00+00:00,2025-08-01 17:30:00+00:00,long,0.5621120958915585,0.55,174.97500610351562,172.31214789730973,63,-189.80691776001447,-0.016863658343076852,11065.57515287694,167.7600669909715,67.98984016703663
2025-08-05 13:30:00+00:00,2025-08-05 14:30:00+00:00,long,0.5566084553549111,0.55,178.24000549316406,175.91278070640666,71,-190.54304063980456,-0.017219443002948226,10875.032112237135,165.23295985977526,64.69219654339858
2025-08-05 18:30:00+00:00,2025-08-06 13:30:00+00:00,long,0.5507415055306784,0.55,178.77520751953125,176.53207249971342,72,-187.24935130969612,-0.01721828031192604,10687.782760927439,161.5057214268836,60.86403899926694
2025-08-06 14:30:00+00:00,2025-08-07 13:30:00+00:00,long,0.5518300556934861,0.55,178.14999389648438,181.58053073070633,70,215.19657925002895,0.02013481973424347,10902.979340177468,160.09171893035784,60.76683650315539
2025-08-11 13:30:00+00:00,2025-08-12 13:30:00+00:00,long,0.5553263106154545,0.55,183.3455047607422,181.28367680509425,79,-191.8529982483847,-0.017596382810834702,10711.126341929083,162.88440849618743,63.250585571233444
2025-08-12 19:30:00+00:00,2025-08-13 13:30:00+00:00,long,0.5521485124973713,0.55,183.1000061035156,181.23013338543095,85,-190.06618207479295,-0.017744742803637015,10521.060159854289,158.93918103719528,60.45589993089915
2025-08-13 14:30:00+00:00,2025-08-19 14:30:00+00:00,long,0.55408912167984,0.55,180.13180541992188,178.0334297446072,75,-184.39794646158964,-0.017526555656929486,10336.6622133927,157.37817564860137,60.62566214317144
2025-08-19 15:30:00+00:00,2025-08-19 19:30:00+00:00,long,0.5506134703642338,0.55,177.53990173339844,175.63235023474857,81,-183.2731354714497,-0.01773039804222216,10153.389077921249,154.51167139063915,58.17884759980565
2025-08-20 13:30:00+00:00,2025-08-20 15:30:00+00:00,long,0.562256414459282,0.55,170.30999755859375,173.81087355439635,65,205.41664004455194,0.020231337385783296,10358.8057179658,151.70462648478065,61.53762187576284
2025-08-21 13:30:00+00:00,2025-08-21 16:30:00+00:00,long,0.5526908534630572,0.55,176.47500610351562,173.9462071085121,61,-175.78668943984317,-0.016969783411901182,10183.019028525958,154.25673869521427,58.88398270950019
2025-08-22 13:30:00+00:00,2025-08-25 14:30:00+00:00,long,0.5948777502555751,0.55,176.32000732421875,180.20493429337162,58,204.8726433612572,0.020119047483594218,10387.891671887215,150.21717614057826,73.18496334005336
2025-08-27 13:30:00+00:00,2025-08-28 13:30:00+00:00,long,0.5528295782764308,0.55,181.05999755859372,179.1471470242101,81,-184.27261288956444,-0.017739173521443434,10203.61905899765,154.94089328507226,59.198878446327626
2025-08-29 13:30:00+00:00,2025-09-02 13:30:00+00:00,long,0.5540603636213052,0.55,175.06500244140625,172.43351701021794,58,-172.9336952921251,-0.016948270441322532,10030.685363705525,152.62615500892196,58.78410234699051
2025-09-03 13:30:00+00:00,2025-09-03 18:30:00+00:00,long,0.5622241077171147,0.55,171.35000610351562,168.99126450600988,63,-170.19082141190466,-0.016967018228656008,9860.49454229362,148.6007206428617,60.26654828102117
2025-09-04 13:30:00+00:00,2025-09-05 13:30:00+00:00,long,0.5585168628701415,0.55,170.8614959716797,168.659543276611,67,-170.4262710298069,-0.01728374477556017,9690.068271263814,147.53083056960182,58.46531109629912
2025-09-05 18:30:00+00:00,2025-09-08 13:30:00+00:00,long,0.5530129853186029,0.55,167.09500122070312,170.26023225259507,68,192.5107900026369,0.019866814620236824,9882.57906126645,143.49047344576707,54.88976426679133
2025-09-09 13:30:00+00:00,2025-09-10 13:30:00+00:00,long,0.5573849582769199,0.55,168.0800018310547,171.03708384634584,75,196.569150872178,0.019890470863279663,10079.148212138627,147.85410076455676,58.17502869975321
2025-09-17 13:30:00+00:00,2025-09-18 13:30:00+00:00,long,0.5512731157646348,0.55,170.1199951171875,172.96083456464632,79,197.54735712073108,0.019599608316387167,10276.695569259358,149.6175442328304,56.5827802228833
2025-09-18 19:30:00+00:00,2025-09-22 15:30:00+00:00,long,0.550205166198559,0.55,176.27999877929688,179.51630663963059,71,204.74609825703325,0.019923339839849834,10481.441667516392,153.1852387224616,57.5230356036832
2025-09-25 13:30:00+00:00,2025-09-29 13:30:00+00:00,long,0.5616671809227778,0.55,177.14500427246094,180.69103215064254,66,210.65469939602104,0.02009787451747907,10692.096366912414,156.0252266399906,63.06039635931192
2025-10-06 13:30:00+00:00,2025-10-07 13:30:00+00:00,long,0.5544334719183656,0.55,185.5,188.72534202120187,74,211.22130956893824,0.01975490140760237,10903.317676481352,159.11687304595813,61.43242786320279
2025-10-10 14:30:00+00:00,2025-10-10 19:30:00+00:00,long,0.5605979028019549,0.55,188.5998992919922,185.95208967936105,61,-184.52557408412233,-0.01692380058614152,10718.79210239723,161.51638637049928,64.84798229813109
2025-10-15 13:30:00+00:00,2025-10-15 16:30:00+00:00,long,0.5524248993124447,0.55,182.36990356445312,179.24122591692733,51,-178.16429018738955,-0.016621676069969074,10540.627812209841,159.56256002381534,60.803267864164894
2025-10-17 13:30:00+00:00,2025-10-17 15:30:00+00:00,long,0.550250346999197,0.55,183.27999877929688,180.30087852572345,53,-177.3210533099971,-0.016822627311116656,10363.306758899844,157.89337343939164,59.30883537035595
2025-10-22 13:30:00+00:00,2025-10-22 15:30:00+00:00,long,0.5534454792240172,0.55,180.3968963623047,178.24833586799758,72,-180.67350866628345,-0.01743396320012663,10182.63325023356,154.69635559011158,59.34364104433412
2025-11-05 20:30:00+00:00,2025-11-06 15:30:00+00:00,long,0.5511162926973076,0.55,195.1699981689453,191.9806245258543,47,-168.24654105315864,-0.016522891173488895,10014.386709180402,149.90056122527778,56.63104271402436
2025-11-06 16:30:00+00:00,2025-11-07 14:30:00+00:00,long,0.5587598909453173,0.55,186.82000732421875,183.078636359119,40,-164.6004391899274,-0.016436397352124887,9849.786269990474,149.6548386039899,59.39796464052125
